date,score_volume,n_articles,n_gep_articles,score
2013-07-16,2.225844756009989,6206,2161,0.00035866012826458093
2013-07-17,2.383177674071682,6170,2164,0.0003862524593309047
2013-07-18,2.957445357632412,6835,2595,0.0004326913471298335
2013-07-19,2.2862019715868964,5709,2095,0.0004004557666118228
2013-07-20,0.1915528512350214,540,152,0.0003547275022870766
2013-07-21,0.23089342905975435,604,252,0.0003822738891717787
2013-07-22,2.252065712613656,5464,1870,0.0004121642958663353
2013-07-23,2.203217336221636,6501,2104,0.0003389043741303855
2013-07-24,2.4037884930507514,7393,2328,0.0003251438513527325
2013-07-25,2.707147159154792,8201,2536,0.0003300996414040717
2013-07-26,2.280178223173205,6571,2053,0.000347006273500716
2013-07-27,0.14822521216712897,468,154,0.00031672053881865163
2013-07-28,0.23321852539373647,631,205,0.0003696014665510879
2013-07-29,2.153272435122266,6031,1996,0.00035703406319387596
2013-07-30,3.5018979880941594,7476,2856,0.00046841867149467086
2013-07-31,3.92136515564913,8840,3242,0.00044359334339922284
2013-08-01,3.4627003847185716,8630,3090,0.00040123990552938256
2013-08-02,2.7334786893082943,6673,2457,0.0004096326523764865
2013-08-03,0.24425117379467756,566,196,0.00043153917631568475
2013-08-04,0.2149247549324367,640,224,0.0003358199295819324
2013-08-05,1.9781993791886057,5549,1931,0.0003564965541878907
2013-08-06,2.6232365038471346,6882,2382,0.0003811735692890344
2013-08-07,2.6956351601163058,7714,2421,0.000349447129908777
2013-08-08,2.8316937621832916,7840,2392,0.00036118542884990966
2013-08-09,1.895684992477471,6063,1841,0.00031266452127287994
2013-08-10,0.248980742516757,562,231,0.00044302623223622245
2013-08-11,0.17680349916801386,662,128,0.00026707477215712064
2013-08-12,2.022874862317107,5792,1760,0.0003492532566155226
2013-08-13,1.9430388151954436,5746,1731,0.00033815503223032434
2013-08-14,2.3274027424887955,6538,2334,0.0003559808416165181
2013-08-15,2.2151618706632075,5549,1813,0.00039920019294705487
2013-08-16,1.9949359876994621,4691,1566,0.00042526880999775357
2013-08-17,0.17053975755862036,564,176,0.0003023754566642205
2013-08-18,0.16246219412095028,663,168,0.0002450410167736807
2013-08-19,1.9627332920559621,4699,1630,0.00041769169867119857
2013-08-20,2.0539519949967255,5053,1807,0.0004064816930529835
2013-08-21,1.8096118578275842,5307,1641,0.0003409858409322751
2013-08-22,2.237154236304672,6693,2127,0.00033425283674057553
2013-08-23,1.8888970059199757,4703,1637,0.0004016366161854084
2013-08-24,0.18637643307298363,567,161,0.00032870623116928327
2013-08-25,0.33036957722526544,745,239,0.000443449096946665
2013-08-26,2.0065463247385256,4353,1556,0.00046095711572215155
2013-08-27,2.1318626605324646,5169,1869,0.00041243231970061224
2013-08-28,1.8910690096862144,5343,1870,0.0003539339340606802
2013-08-29,1.934864327436034,5834,1911,0.000331653124346252
2013-08-30,1.5678268867596845,5392,1698,0.000290769081372345
2013-08-31,0.21332278128157478,584,187,0.0003652787350711897
2013-09-01,0.21936921957488706,791,285,0.00027733150388734143
2013-09-02,0.9626840051408248,3339,1019,0.00028831506593016615
2013-09-03,1.7327060542570611,5877,1976,0.0002948283229976282
2013-09-04,1.5984294609072822,5999,1742,0.00026644931837094217
2013-09-05,1.97289914627509,6032,1986,0.0003270721396344645
2013-09-06,1.592150161568327,5186,1681,0.00030700928684310197
2013-09-07,0.19303576284260227,627,172,0.00030787203005199724
2013-09-08,0.31582047912759953,678,348,0.00046581191611740346
2013-09-09,2.265149984974601,5558,2005,0.0004075476763178483
2013-09-10,1.9179443529287643,6089,2093,0.0003149851129789398
2013-09-11,1.7479559998424665,5720,1932,0.0003055867132591725
2013-09-12,1.9577843923459621,6008,2036,0.0003258629148378765
2013-09-13,1.390371166607467,4904,1608,0.0002835177745936923
2013-09-14,0.3209727941316374,723,277,0.00044394577334942926
2013-09-15,0.2306597192042712,771,265,0.0002991695450120249
2013-09-16,1.7611177380368168,5579,2017,0.0003156690693738693
2013-09-17,2.4247970769044,5675,2291,0.0004272770179567225
2013-09-18,2.3303196875340717,5635,2023,0.0004135438664656738
2013-09-19,2.199734631545326,5913,2096,0.00037201668045752173
2013-09-20,2.1273304743454524,5791,2026,0.00036735114390354904
2013-09-21,0.26589670052596853,685,249,0.0003881703657313409
2013-09-22,0.3863842787194244,922,345,0.0004190718858128247
2013-09-23,2.3529403332906,5468,2118,0.00043031096073346744
2013-09-24,2.175055737134909,6058,2048,0.00035903858321804374
2013-09-25,1.9626586114219218,5711,1872,0.00034366286314514477
2013-09-26,1.9813353384323982,5972,1923,0.0003317708202331544
