month,GEP_monthly,n_articles,n_gep_articles,n_trading_days,GEP_norm,GEP_norm_mean
2021-01,0.00035114707503392493,208783.0,51367.0,31.0,87.76039100230962,0.00040012022624726415
2021-02,0.0003719502039767242,240447.0,64108.0,28.0,92.95961053137773,0.00040012022624726415
2021-03,0.0003507340327911619,247662.0,59572.0,31.0,87.6571614688674,0.00040012022624726415
2021-04,0.0003688770951720232,212169.0,54495.0,30.0,92.1915641785293,0.00040012022624726415
2021-05,0.0003643779204210439,222156.0,58800.0,31.0,91.06710846351156,0.00040012022624726415
2021-06,0.0003486567218908192,215502.0,51059.0,30.0,87.13798978893863,0.00040012022624726415
2021-07,0.0003735584773235043,216582.0,56176.0,31.0,93.36155805646642,0.00040012022624726415
2021-08,0.00035982566408561823,233596.0,60519.0,31.0,89.92938633980854,0.00040012022624726415
2021-09,0.0003507516198241524,206296.0,49677.0,30.0,87.66155690599776,0.00040012022624726415
2021-10,0.00037491057262094995,230907.0,60582.0,31.0,93.6994803130159,0.00040012022624726415
2021-11,0.0003604040126658169,256939.0,64476.0,30.0,90.07393003999162,0.00040012022624726415
2021-12,0.0005559234816844704,8117.0,3033.0,1.0,138.93911010160323,0.00040012022624726415
2022-01,0.0005280779762219519,406250.0,123137.0,31.0,131.9798254576646,0.00040012022624726415
2022-02,0.0004267284885335728,258775.0,71487.0,28.0,106.65006679014158,0.00040012022624726415
2022-03,0.00045791267394534613,255662.0,80863.0,31.0,114.44377062367444,0.00040012022624726415
2022-04,0.0005674442456138422,199757.0,57216.0,30.0,141.81843565768054,0.00040012022624726415
2022-05,0.0004529060279966957,248346.0,69460.0,31.0,113.19248522987971,0.00040012022624726415
2022-06,0.00043236297371571135,208061.0,62773.0,30.0,108.05826482976195,0.00040012022624726415
2022-07,0.000547392636272849,268728.0,81080.0,31.0,136.80703957579348,0.00040012022624726415
2022-08,0.00046670073216930404,236747.0,67044.0,31.0,116.64012503104375,0.00040012022624726415
2022-09,0.0004220144093783187,206767.0,61028.0,30.0,105.47190111742178,0.00040012022624726415
2022-10,0.0004912833902861927,217120.0,64806.0,31.0,122.7839429398383,0.00040012022624726415
2022-11,0.0005539395181953473,247862.0,74384.0,30.0,138.44326826233143,0.00040012022624726415
2022-12,0.0003937808462356876,189929.0,51738.0,31.0,98.41563120389245,0.00040012022624726415
2023-01,0.0004669279591759006,784392.0,251391.0,31.0,116.69691471366683,0.00040012022624726415
2023-02,0.0004657417575396443,887064.0,284974.0,28.0,116.40045341067756,0.00040012022624726415
2023-03,0.00046705266793725105,953636.0,303025.0,31.0,116.72808253602864,0.00040012022624726415
2023-04,0.00047226128469857724,773676.0,249518.0,30.0,118.02984546118189,0.00040012022624726415
2023-05,0.00046178001862705445,984608.0,312886.0,31.0,115.4103162837077,0.00040012022624726415
2023-06,0.00046039832139325846,789928.0,250249.0,30.0,115.06499576673338,0.00040012022624726415
2023-07,0.0004736248697424539,673047.0,217504.0,31.0,118.37063929124287,0.00040012022624726415
2023-08,0.0004638441705094425,742989.0,234778.0,31.0,115.9261991976378,0.00040012022624726415
2023-09,0.0004892339044555547,198368.0,64733.0,30.0,122.2717254371491,0.00040012022624726415
2023-10,0.00045520261425535473,218056.0,68686.0,31.0,113.76645927767997,0.00040012022624726415
2023-11,0.00045771030161421343,229208.0,72112.0,30.0,114.39319274286326,0.00040012022624726415
2023-12,0.00048550738202790376,170944.0,56732.0,31.0,121.34037476222773,0.00040012022624726415
2024-01,0.00038404600607462065,209091.0,62456.0,31.0,95.98265243339384,0.00040012022624726415
2024-02,0.0004278790984497598,232322.0,78808.0,29.0,106.93763283672178,0.00040012022624726415
2024-03,0.00040463226753359997,211721.0,67036.0,31.0,101.12767138233785,0.00040012022624726415
2024-04,0.0004012293299334275,214134.0,67503.0,30.0,100.27719260697356,0.00040012022624726415
2024-05,0.0004353042145818577,232960.0,80043.0,31.0,108.79335410373649,0.00040012022624726415
2024-06,0.00038480713537186886,175112.0,52283.0,30.0,96.17287758256636,0.00040012022624726415
2024-07,0.0004011553464611395,189228.0,61341.0,31.0,100.25870229645318,0.00040012022624726415
2024-08,0.0004489695520874542,190275.0,65944.0,31.0,112.2086619560198,0.00040012022624726415
2024-09,0.00038013579337185257,159142.0,47179.0,30.0,95.00539298829105,0.00040012022624726415
2024-10,0.00039992889705931406,189944.0,61126.0,31.0,99.95218207543654,0.00040012022624726415
2024-11,0.00044727382578837153,175975.0,60925.0,28.0,111.7848577622186,0.00040012022624726415
2025-01,0.0005149675896498906,165696.0,58303.0,31.0,128.70321365150227,0.00040012022624726415
2025-02,0.0005278281108845673,181391.0,64977.0,28.0,131.91737789290934,0.00040012022624726415
2025-03,0.00048442346932305795,179857.0,61596.0,31.0,121.06947800826657,0.00040012022624726415
2025-04,0.000557413297544816,183151.0,66715.0,30.0,139.31145215347067,0.00040012022624726415
2025-05,0.0004925703193004954,185113.0,64834.0,31.0,123.10557852081676,0.00040012022624726415
2025-06,0.0005341356215259467,156098.0,54671.0,30.0,133.4937817404573,0.00040012022624726415
2025-07,0.0005105152363227773,185847.0,66711.0,31.0,127.5904597752806,0.00040012022624726415
2025-08,0.0005110911968885069,169995.0,59064.0,31.0,127.73440665123124,0.00040012022624726415
2025-09,0.0005373668275717836,164345.0,58939.0,30.0,134.3013405275105,0.00040012022624726415
2025-10,0.0004942674048828116,100279.0,35098.0,20.0,123.52972243331854,0.00040012022624726415
