month,n_articles,n_gep_articles,GEP_monthly
2022-02,366644,18768,0.051188618932806754
2022-03,348780,29732,0.08524571363036872
2022-04,280820,14200,0.05056619898867602
2022-05,373868,13276,0.03550985909465373
2022-06,299424,12536,0.041867051405364966
2022-07,327584,8176,0.024958483930839114
2022-08,333268,6552,0.019659853331252926
2022-09,277500,9296,0.0334990990990991
2022-10,312148,5488,0.017581403693119932
2022-11,360268,8284,0.022993993360498295
2022-12,247160,8752,0.03541026055996116
2023-01,1005214,18592,0.018495564128633304
2023-02,1071308,22988,0.02145788139358616
2023-03,1189342,20748,0.017444940143373396
2023-04,970326,15526,0.01600080797587615
2023-05,1221962,30576,0.0250220546956452
2023-06,940674,6048,0.006429432513283029
2023-07,988750,14210,0.014371681415929203
2023-08,1140440,16702,0.014645224650135036
2023-09,437556,7420,0.016957829397837076
2023-10,535199,16814,0.0314163516747976
2023-11,497574,12054,0.024225542331391913
2023-12,384048,11284,0.029381743948673083
2024-01,267772,4468,0.016685837204786162
2024-02,302224,7640,0.02527926306315845
2024-03,273800,3344,0.012213294375456537
2024-04,285364,8388,0.029394037089471692
2024-05,298628,6004,0.020105281487335414
2024-06,220984,5140,0.023259602505158745
2024-07,282924,4732,0.016725339667189774
2024-08,276572,5592,0.020218966489738657
2024-09,236680,6380,0.02695622781815109
2024-10,289376,5904,0.020402521287183457
2024-11,281540,9120,0.03239326561057043
2024-12,220364,8000,0.036303570456154365
2025-01,270936,23088,0.08521569669589867
2025-02,290212,20896,0.07200253607707469
2025-03,288032,26056,0.09046217086990334
2025-04,318920,31088,0.09747899159663866
2025-05,300288,22512,0.07496803069053709
2025-06,255844,16552,0.06469567392629884
2025-07,297976,26884,0.0902220313045346
2025-08,278472,18696,0.06713780918727916
2025-09,265216,15680,0.05912162162162162
2025-10,307900,19176,0.06227996102630724
2025-11,253784,6476,0.025517763137156008
2025-12,232400,9292,0.03998278829604131
