month,n_articles,n_gep_articles,GEP_monthly
2022-01,296856,8292,0.027932735063465115
2022-02,366644,19984,0.05450518759341486
2022-03,348780,30500,0.08744767475199267
2022-04,280820,14588,0.05194786696104266
2022-05,373868,13412,0.035873623845849335
2022-06,299424,12712,0.04245484663887998
2022-07,327584,8356,0.02550796131679203
2022-08,333268,6368,0.019107745118043137
2022-09,277500,9488,0.03419099099099099
2022-10,312148,5140,0.01646654791957661
2022-11,360268,7916,0.021972531559838786
2022-12,247160,8436,0.03413173652694611
2023-01,1005214,17794,0.01770170331889528
2023-02,1071308,24346,0.022725490708554404
2023-03,1189342,21378,0.017974644803597284
2023-04,970326,15554,0.01602966425716718
2023-05,1221962,29176,0.02387635622056987
2023-06,940674,5334,0.005670402286020449
2023-07,988750,14462,0.014626548672566372
2023-08,1140440,15960,0.013994598575988216
2023-09,437556,7154,0.01634990721187688
2023-10,535199,16240,0.030343853407797848
2023-11,497574,11410,0.022931262485580035
2023-12,384048,11046,0.028762029746281715
2024-01,267772,4304,0.016073375857072435
2024-02,302224,7580,0.025080734819206946
2024-03,273800,3372,0.012315558802045289
2024-04,285364,8048,0.02820257635861566
2024-05,298628,6032,0.020199043626183747
2024-06,220984,5228,0.023657821380733447
2024-07,282924,4544,0.016060850263675052
2024-08,276572,5300,0.019163183547141433
2024-09,236680,6236,0.026347811390907555
2024-10,289376,6512,0.022503593940064136
2024-11,281540,9092,0.03229381260211693
2024-12,220364,8036,0.03646693652320706
2025-01,270936,22360,0.0825287152685505
2025-02,290212,19584,0.06748170303088777
2025-03,288032,25748,0.08939284523941785
2025-04,318920,27912,0.0875203812868431
2025-05,300288,21896,0.07291666666666667
2025-06,255844,15308,0.05983333593908788
2025-07,297976,22716,0.07623432759685343
2025-08,278472,17532,0.06295785572696716
2025-09,265216,15096,0.056919642857142856
2025-10,307900,17260,0.05605716141604417
2025-11,253784,6104,0.02405194968949973
2025-12,232400,9028,0.038846815834767644
