month,n_articles,n_gep_articles,GEP_monthly
2022-11,247862,29732,0.11995384528487626
2022-12,189929,15395,0.08105660536305673
2023-01,784392,56844,0.07246886760701282
2023-02,887064,64516,0.07272981430877591
2023-03,953636,69864,0.07326065710606562
2023-04,773676,55620,0.0718905588385836
2023-05,984608,71556,0.0726746075595567
2023-06,789928,57472,0.07275599801500897
2023-07,673047,49259,0.07318805373176018
2023-08,742989,54495,0.07334563499594207
2023-09,198368,14482,0.07300572673011776
2023-10,218056,15652,0.0717797263088381
2023-11,229208,16141,0.0704207532023315
2023-12,170944,13505,0.07900248034444028
2024-01,209091,13926,0.06660257973800882
2024-02,232322,18135,0.0780597618822152
2024-03,211721,15821,0.07472570033204075
2024-04,214134,15340,0.07163738593590929
2024-05,232960,19802,0.08500171703296704
2024-06,175112,12035,0.06872744300790351
2024-07,189228,13089,0.06917052444669922
2024-08,190275,16874,0.08868217054263566
2024-09,159142,10757,0.06759372133063553
2024-10,189944,13100,0.06896769574190288
2024-11,175975,15961,0.09070038357721268
2025-01,165696,20222,0.12204277713402858
2025-02,181391,22296,0.12291679300516564
2025-03,179857,20026,0.11134401218746004
2025-04,183151,23806,0.12998018028839592
2025-05,185113,20697,0.1118073825177054
2025-06,156098,18871,0.12089200374123948
2025-07,185847,22058,0.11868902914763219
2025-08,169995,20471,0.12042118885849584
2025-09,164345,20698,0.12594237731601204
2025-10,100279,10563,0.10533611224683134
