date,n_articles,n_gep_articles,GEP_daily
2010-03-11,13884,1748,0.12590031691155287
2010-03-12,10740,1284,0.11955307262569832
2010-03-13,820,184,0.22439024390243903
2010-03-14,984,200,0.2032520325203252
2010-03-15,12492,1376,0.11015049631764329
2010-03-16,12716,1636,0.12865681031770998
2010-03-17,12700,1356,0.10677165354330709
2010-03-18,12540,1620,0.1291866028708134
2010-03-19,9828,1056,0.10744810744810745
2010-03-20,824,184,0.22330097087378642
2010-03-21,756,220,0.291005291005291
2010-03-22,12244,1484,0.12120222149624306
2010-03-23,12252,1708,0.13940581129611493
2010-03-24,12400,1824,0.14709677419354839
2010-03-25,13484,1696,0.12577870068229013
2010-03-26,10204,1388,0.1360250882007056
2010-03-27,640,132,0.20625
2010-03-28,712,204,0.28651685393258425
2010-03-29,10580,1260,0.11909262759924386
2010-03-30,11428,1344,0.1176058802940147
2010-03-31,15024,1788,0.11900958466453675
2010-04-01,12568,1332,0.10598345003182687
2010-04-02,2676,476,0.17787742899850523
2010-04-03,592,148,0.25
2010-04-04,660,200,0.30303030303030304
2010-04-05,9564,1124,0.11752404851526559
2010-04-06,11568,1844,0.1594052558782849
2010-04-07,13056,1524,0.11672794117647059
2010-04-08,13880,1548,0.11152737752161383
2010-04-09,10532,1924,0.18268135206988226
2010-04-10,832,188,0.22596153846153846
2010-04-11,1076,248,0.23048327137546468
2010-04-12,12524,1748,0.13957202171830085
2010-04-13,13004,2232,0.1716394955398339
2010-04-14,13348,1884,0.14114474078513636
2010-04-15,15556,1688,0.108511185394703
2010-04-16,12088,1328,0.10986101919258769
2010-04-17,1096,172,0.15693430656934307
2010-04-18,832,320,0.38461538461538464
2010-04-19,13688,1328,0.09701928696668614
2010-04-20,17328,1436,0.08287165281625115
2010-04-21,18392,1876,0.10200086994345367
2010-04-22,20688,2024,0.09783449342614076
2010-04-23,13944,1572,0.11273666092943202
2010-04-24,1084,256,0.23616236162361623
2010-04-25,1172,308,0.2627986348122867
2010-04-26,15276,1408,0.0921707253207646
2010-04-27,19892,1752,0.08807560828473758
2010-04-28,19836,1524,0.07683000604960677
2010-04-29,21908,1644,0.07504108088369546
2010-04-30,15700,1316,0.08382165605095541
2010-05-01,1244,316,0.2540192926045016
2010-05-02,1612,288,0.17866004962779156
2010-05-03,15972,1412,0.08840470823941898
2010-05-04,18992,1516,0.07982308340353833
2010-05-05,18980,1400,0.0737618545837724
2010-05-06,21884,1696,0.07749954304514714
2010-05-07,15060,1336,0.08871181938911023
2010-05-08,708,200,0.2824858757062147
2010-05-09,1132,280,0.24734982332155478
2010-05-10,17248,1676,0.09717068645640074
2010-05-11,15184,1560,0.10273972602739725
2010-05-12,15128,1732,0.11448968799576943
2010-05-13,14048,1388,0.09880410022779043
2010-05-14,11720,1204,0.10273037542662115
2010-05-15,572,188,0.32867132867132864
2010-05-16,824,220,0.2669902912621359
2010-05-17,14528,1540,0.10600220264317181
2010-05-18,13376,1792,0.1339712918660287
2010-05-19,13848,1728,0.12478336221837089
2010-05-20,15756,2024,0.12845899974612845
2010-05-21,10788,1352,0.12532443455691508
2010-05-22,528,188,0.3560606060606061
2010-05-23,748,260,0.34759358288770054
2010-05-24,10320,1472,0.14263565891472868
2010-05-25,12412,1848,0.14888817273606186
2010-05-26,13944,1700,0.1219162363740677
2010-05-27,14280,2016,0.1411764705882353
2010-05-28,10724,1580,0.14733308466989928
2010-05-29,656,156,0.23780487804878048
2010-05-30,796,232,0.2914572864321608
2010-05-31,3004,652,0.2170439414114514
2010-06-01,12700,1568,0.12346456692913386
2010-06-02,13996,1248,0.0891683338096599
2010-06-03,13844,1468,0.10603871713377637
2010-06-04,11668,1208,0.10353102502571135
2010-06-05,1264,432,0.34177215189873417
2010-06-06,856,268,0.3130841121495327
2010-06-07,12264,1260,0.10273972602739725
2010-06-08,13052,1380,0.1057309224639902
2010-06-09,13672,2504,0.1831480397893505
2010-06-10,13964,2632,0.18848467487825837
2010-06-11,10516,1256,0.1194370483073412
